Id,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age_Bin,Tenure_Bin,Predicted_Probability,Persona_Flag,Segment,rank,Percentile,Campaign_Target_Flag
10702,Graduation,Single,52413.0,1,0,67,185.0,8.0,133.0,56.0,56.0,12.0,2.0,7.0,1.0,7,7.0,0,0,25-34,25-36,0.7266543189398963,True,Medium,329.0,0.146875,True
9491,Graduation,Married,23976.0,1,0,68,14.0,1.0,21.0,2.0,3.0,25.0,3.0,3.0,1.0,3,7.0,0,0,25-34,7-12,0.0768653193892828,False,Low,1990.0,0.8883928571428571,False
10741,Master,Married,47352.0,0,1,70,172.0,12.0,112.0,8.0,0.0,15.0,4.0,6.0,1.0,5,7.0,0,0,55-64,13-18,0.10580002171355962,False,Low,1879.0,0.8388392857142857,False
5491,Master,Married,47352.0,0,1,70,172.0,12.0,112.0,8.0,0.0,15.0,4.0,6.0,1.0,5,7.0,0,0,55-64,13-18,0.10580002171355962,False,Low,1880.0,0.8392857142857143,False
10640,Graduation,Married,44392.0,1,1,71,87.0,5.0,71.0,7.0,12.0,29.0,5.0,4.0,1.0,4,7.0,0,0,35-44,19-24,0.11242854550259096,False,Low,1844.0,0.8232142857142857,False
3386,Graduation,Married,34935.0,0,0,71,34.0,4.0,66.0,3.0,10.0,20.0,1.0,2.0,1.0,4,7.0,0,0,18-24,13-18,0.10046481650291493,False,Low,1900.0,0.8482142857142857,False
8175,Graduation,Married,34935.0,0,0,71,34.0,4.0,66.0,3.0,10.0,20.0,1.0,2.0,1.0,4,7.0,0,0,18-24,13-18,0.10046481650291493,False,Low,1901.0,0.8486607142857143,False
9246,Master,Married,40101.0,1,0,73,171.0,3.0,129.0,26.0,24.0,62.0,4.0,6.0,1.0,6,7.0,0,0,25-34,25-36,0.5127108855265401,False,Low,691.0,0.30848214285714287,True
7254,Graduation,Married,38361.0,1,0,74,39.0,0.0,56.0,20.0,8.0,14.0,3.0,3.0,1.0,3,7.0,0,0,45-54,7-12,0.04066314006972969,False,Low,2155.0,0.9620535714285714,False
8775,Graduation,Married,38361.0,1,0,74,39.0,0.0,56.0,20.0,8.0,14.0,3.0,3.0,1.0,3,7.0,0,0,45-54,7-12,0.04066314006972969,False,Low,2156.0,0.9625,False
10260,Master,Married,45143.0,0,1,74,202.0,5.0,74.0,11.0,5.0,14.0,3.0,6.0,1.0,5,7.0,0,0,45-54,13-18,0.11943615502568118,False,Low,1811.0,0.8084821428571428,False
2262,Master,Married,45143.0,0,1,74,202.0,5.0,74.0,11.0,5.0,14.0,3.0,6.0,1.0,5,7.0,0,0,45-54,13-18,0.11943615502568118,False,Low,1812.0,0.8089285714285714,False
6218,Graduation,Married,59594.0,0,1,74,457.0,4.0,29.0,0.0,0.0,9.0,1.0,8.0,1.0,7,7.0,0,0,45-54,25-36,0.3246530119289968,False,Low,1185.0,0.5290178571428571,False
6969,Graduation,Married,50272.0,1,0,75,99.0,13.0,66.0,43.0,8.0,4.0,3.0,4.0,1.0,5,7.0,0,0,25-34,13-18,0.14282182034244909,False,Low,1747.0,0.7799107142857142,False
9974,Graduation,Married,30631.0,1,0,75,15.0,6.0,20.0,4.0,5.0,20.0,1.0,3.0,1.0,2,7.0,0,0,35-44,7-12,0.04125559936394968,False,Low,2151.0,0.9602678571428571,False
8082,Graduation,Married,25721.0,1,0,75,1.0,3.0,6.0,3.0,6.0,15.0,1.0,1.0,1.0,2,7.0,1,0,35-44,19-24,0.08936610183162441,False,Low,1950.0,0.8705357142857143,False
1362,Graduation,Single,31907.0,0,0,75,33.0,123.0,64.0,168.04999999999973,16.0,74.0,1.0,6.0,1.0,6,7.0,0,0,35-44,19-24,0.3264609855048567,False,Low,1177.0,0.5254464285714285,False
4333,Graduation,Married,32144.0,1,1,76,41.0,0.0,10.0,0.0,0.0,3.0,4.0,2.0,1.0,3,7.0,0,0,55-64,7-12,0.0253074620223454,False,Low,2201.0,0.9825892857142857,False
10755,Unknown,Married,23718.0,1,0,76,6.0,3.0,14.0,15.0,7.0,36.0,3.0,3.0,1.0,2,7.0,0,0,35-44,19-24,0.06208568137252186,False,Low,2058.0,0.91875,False
5287,Graduation,Married,34961.0,1,0,77,45.0,2.0,26.0,4.0,1.0,1.0,3.0,3.0,1.0,3,7.0,0,0,35-44,0-6,0.04727661992481195,False,Low,2123.0,0.9477678571428572,False
1177,Master,Married,49618.0,1,1,77,80.0,3.0,26.0,4.0,2.0,14.0,4.0,3.0,1.0,3,7.0,0,0,45-54,19-24,0.10013481779114934,False,Low,1904.0,0.85,False
4271,Unknown,Married,38683.0,1,0,80,46.0,35.0,69.0,84.0,41.0,66.0,6.0,4.0,1.0,6,7.0,0,0,25-34,25-36,0.2841817917161668,False,Low,1306.0,0.5830357142857143,False
8397,Graduation,Married,44689.0,1,1,82,18.0,0.0,5.0,0.0,0.0,11.0,2.0,1.0,1.0,2,7.0,0,0,55-64,0-6,0.025178206311798467,False,Low,2202.0,0.9830357142857142,False
8700,Basic,Single,14906.0,0,0,86,7.0,7.0,14.0,7.0,16.0,15.0,3.0,2.0,1.0,3,7.0,0,0,25-34,19-24,0.0337829273772247,False,Low,2179.0,0.9727678571428572,False
5455,PhD,Married,32011.0,1,0,89,99.0,0.0,15.0,2.0,1.0,5.0,3.0,2.0,1.0,4,7.0,0,0,35-44,13-18,0.09568085406809794,False,Low,1917.0,0.8558035714285714,False
8212,Master,Married,39791.0,0,1,89,85.0,15.0,27.0,13.0,13.0,21.0,2.0,3.0,1.0,4,7.0,0,0,35-44,19-24,0.09290556344561421,False,Low,1934.0,0.8633928571428572,False
7892,Graduation,Single,18589.0,0,0,89,6.0,4.0,25.0,15.0,12.0,13.0,2.0,2.0,1.0,3,7.0,0,0,45-54,19-24,0.14985927814861727,False,Low,1728.0,0.7714285714285715,False
4990,Graduation,Married,59111.0,0,0,90,524.0,0.0,134.0,28.0,28.0,165.04999999999973,1.0,11.0,1.0,8,7.0,0,0,55-64,19-24,0.11729049513337184,False,Low,1821.0,0.8129464285714286,False
4351,Graduation,Divorced,37244.0,1,1,90,18.0,2.0,10.0,0.0,0.0,25.0,1.0,1.0,1.0,2,7.0,0,0,55-64,19-24,0.08887454265202302,False,Low,1951.0,0.8709821428571428,False
7422,Graduation,Single,46923.0,1,0,90,85.0,44.0,54.0,102.0,78.0,6.0,3.0,5.0,1.0,7,7.0,0,0,25-34,25-36,0.5579677925158091,True,Medium,600.0,0.26785714285714285,True
1916,Master,Married,45736.0,0,1,92,188.0,3.0,180.0,20.0,3.0,43.0,5.0,7.0,1.0,6,7.0,0,0,55-64,13-18,0.0686546965232784,False,Low,2031.0,0.9066964285714286,False
6941,Graduation,Single,31632.0,0,0,92,17.0,8.0,12.0,11.0,15.0,32.0,1.0,2.0,1.0,2,7.0,0,0,35-44,13-18,0.1355206330966292,False,Low,1767.0,0.7888392857142857,False
11114,Graduation,Married,19656.0,1,0,94,25.0,4.0,9.0,6.0,8.0,32.0,3.0,2.0,1.0,3,7.0,0,0,45-54,13-18,0.043047556961421166,False,Low,2140.0,0.9553571428571429,False
3117,Graduation,Single,51381.5,0,1,95,264.0,0.0,21.0,12.0,6.0,165.04999999999973,3.0,6.0,1.0,5,7.0,0,0,55-64,13-18,0.12584965824834538,False,Low,1792.0,0.8,False
5623,Master,Married,31535.0,1,0,95,15.0,4.0,13.0,0.0,0.0,19.0,1.0,1.0,1.0,2,7.0,0,0,35-44,13-18,0.05839494444669716,False,Low,2072.0,0.925,False
5644,Graduation,Married,42213.0,0,1,96,309.0,3.0,24.0,4.0,3.0,20.0,2.0,5.0,1.0,7,7.0,0,0,55-64,7-12,0.022741140309388546,False,Low,2210.0,0.9866071428571429,False
213,PhD,Single,23091.0,1,1,98,35.0,0.0,11.0,0.0,0.0,2.0,4.0,2.0,1.0,3,7.0,0,0,45-54,0-6,0.09059645239035782,False,Low,1945.0,0.8683035714285714,False
2285,Master,Married,36634.0,0,1,0,213.0,9.0,76.0,4.0,3.0,30.0,3.0,5.0,2.0,5,7.0,0,0,55-64,19-24,0.508240753610929,False,Low,699.0,0.31205357142857143,True
1992,Graduation,Married,60597.0,0,1,2,522.0,0.0,257.0,32.0,16.0,66.0,4.0,2.0,2.0,8,7.0,1,0,45-54,7-12,0.4465933519403649,False,Low,843.0,0.3763392857142857,True
6379,Master,Widow,47570.0,1,1,3,67.0,1.0,20.0,0.0,2.0,31.0,3.0,2.0,2.0,2,7.0,1,0,65+,19-24,0.7325129232622446,True,Medium,321.0,0.14330357142857142,True
8920,Master,Single,59235.0,1,0,4,448.0,40.0,469.0,80.0,0.0,91.0,3.0,11.0,2.0,12,7.0,0,0,45-54,7-12,0.7792694946482042,True,High,249.0,0.11116071428571428,True
10659,Unknown,Married,7500.0,1,0,7,2.0,8.0,11.0,3.0,8.0,21.0,4.0,3.0,2.0,2,7.0,0,0,35-44,13-18,0.2698940761613032,False,Low,1350.0,0.6026785714285714,False
967,Graduation,Married,46049.0,1,1,11,342.0,9.0,112.0,19.0,14.0,19.0,6.0,5.0,2.0,9,7.0,1,0,35-44,13-18,0.45202478409382807,False,Low,830.0,0.3705357142857143,True
5892,Graduation,Married,34968.0,1,0,11,158.0,6.0,45.0,8.0,2.0,2.0,6.0,3.0,2.0,5,7.0,0,0,35-44,13-18,0.38257508486393516,False,Low,1005.0,0.4486607142857143,False
10490,PhD,Married,51039.0,1,1,11,100.0,64.0,79.0,65.0,0.0,109.0,2.0,6.0,2.0,4,7.0,0,0,45-54,25-36,0.803018801133553,True,High,212.0,0.09464285714285714,True
9701,Graduation,Married,41883.0,1,0,13,32.0,34.0,41.0,73.0,16.0,116.0,3.0,4.0,2.0,3,7.0,0,0,25-34,19-24,0.556711827411531,True,Medium,603.0,0.26919642857142856,True
10127,Graduation,Married,58692.0,0,1,21,301.0,11.0,61.0,4.0,7.0,11.0,1.0,8.0,2.0,4,7.0,0,0,45-54,0-6,0.23691446193378135,False,Low,1446.0,0.6455357142857143,False
5209,Graduation,Divorced,50002.0,0,1,21,443.0,5.0,71.0,21.0,16.0,82.0,2.0,8.0,2.0,7,7.0,0,0,55-64,13-18,0.553307082197368,True,Medium,609.0,0.271875,True
1456,Graduation,Single,60474.0,0,1,25,265.0,123.0,303.0,168.04999999999973,9.0,165.04999999999973,6.0,10.0,2.0,12,7.0,0,0,35-44,19-24,0.783301786959395,True,High,242.0,0.10803571428571429,True
2849,Graduation,Single,60474.0,0,1,25,265.0,123.0,303.0,168.04999999999973,9.0,165.04999999999973,6.0,10.0,2.0,12,7.0,0,0,35-44,19-24,0.783301786959395,True,High,243.0,0.10848214285714286,True
1012,Graduation,Single,61823.0,0,1,26,523.0,7.0,134.0,37.0,14.0,165.04999999999973,4.0,8.0,2.0,10,7.0,0,0,55-64,19-24,0.6650281693711951,True,Medium,427.0,0.190625,True
10061,Graduation,Married,59462.0,0,1,29,724.0,17.0,143.0,0.0,8.0,165.04999999999973,2.0,9.0,2.0,12,7.0,0,0,65+,19-24,0.5586625767302117,True,Medium,599.0,0.2674107142857143,True
7922,PhD,Single,64950.0,0,1,29,819.0,0.0,72.0,12.0,0.0,63.0,2.0,11.0,2.0,10,7.0,0,0,55-64,19-24,0.7773033647013984,True,High,251.0,0.11205357142857143,True
5534,Master,Married,47808.0,0,1,30,123.0,1.0,26.0,2.0,0.0,72.0,2.0,3.0,2.0,3,7.0,0,0,35-44,13-18,0.3221444518527784,False,Low,1191.0,0.5316964285714286,False
359,Graduation,Married,48070.0,0,1,33,373.0,14.0,83.0,6.0,9.0,19.0,3.0,8.0,2.0,6,7.0,0,1,65+,19-24,0.3650656340456628,False,Low,1065.0,0.47544642857142855,False
4426,Graduation,Single,55801.0,1,1,35,367.0,4.0,51.0,6.0,4.0,95.0,6.0,7.0,2.0,6,7.0,0,0,35-44,13-18,0.5320683823554243,False,Low,650.0,0.29017857142857145,True
8527,Master,Married,65735.0,1,1,37,239.0,7.0,119.0,4.0,15.0,11.0,5.0,6.0,2.0,6,7.0,0,0,45-54,13-18,0.2829248004905411,False,Low,1312.0,0.5857142857142857,False
7397,Graduation,Single,49090.0,0,1,45,494.0,5.0,82.0,7.0,0.0,100.0,3.0,7.0,2.0,9,7.0,0,0,55-64,13-18,0.4340467202069274,False,Low,866.0,0.38660714285714287,True
9729,Graduation,Widow,58275.0,1,1,48,189.0,10.0,253.0,56.0,43.0,64.0,6.0,8.0,2.0,7,7.0,0,0,55-64,19-24,0.42235143036777456,False,Low,903.0,0.403125,False
8143,PhD,Single,37929.0,0,0,49,202.0,2.0,46.0,3.0,2.0,10.0,2.0,4.0,2.0,5,7.0,1,0,25-34,13-18,0.6396689766462533,True,Medium,470.0,0.20982142857142858,True
4769,Master,Married,57954.0,1,1,52,456.0,4.0,24.0,0.0,0.0,9.0,6.0,8.0,2.0,6,7.0,0,0,35-44,0-6,0.16740917951739281,False,Low,1665.0,0.7433035714285714,False
3706,Graduation,Single,28647.0,1,0,54,19.0,8.0,29.0,0.0,12.0,26.0,1.0,2.0,2.0,2,7.0,1,0,35-44,13-18,0.29709197284185407,False,Low,1263.0,0.5638392857142858,False
9739,Graduation,Single,34377.0,0,1,55,62.0,0.0,22.0,3.0,1.0,26.0,2.0,2.0,2.0,2,7.0,0,0,45-54,19-24,0.3084838312055709,False,Low,1223.0,0.5459821428571429,False
1343,Graduation,Married,58554.0,1,1,55,368.0,24.0,68.0,38.0,0.0,88.0,6.0,8.0,2.0,6,7.0,0,0,45-54,25-36,0.4585171032398331,False,Low,812.0,0.3625,True
4749,Graduation,Married,58554.0,1,1,55,368.0,24.0,68.0,38.0,0.0,88.0,6.0,8.0,2.0,6,7.0,0,0,45-54,25-36,0.4585171032398331,False,Low,813.0,0.36294642857142856,True
1045,Graduation,Married,52117.0,0,1,55,112.0,10.0,107.0,30.0,0.0,20.0,2.0,5.0,2.0,4,7.0,0,0,45-54,25-36,0.38500343947058946,False,Low,997.0,0.4450892857142857,False
5529,PhD,Married,64014.0,2,1,56,406.0,0.0,30.0,0.0,0.0,8.0,6.0,8.0,2.0,5,7.0,0,0,65+,0-6,0.17400402936165774,False,Low,1639.0,0.7316964285714286,False
4001,PhD,Married,64014.0,2,1,56,406.0,0.0,30.0,0.0,0.0,8.0,6.0,8.0,2.0,5,7.0,0,0,65+,0-6,0.17400402936165774,False,Low,1640.0,0.7321428571428571,False
10420,Master,Divorced,46390.0,0,1,56,95.0,14.0,64.0,2.0,9.0,38.0,1.0,4.0,2.0,3,7.0,0,0,55-64,7-12,0.15459346951087172,False,Low,1711.0,0.7638392857142857,False
10660,Master,Married,66726.0,1,1,61,349.0,7.0,35.0,0.0,0.0,47.0,3.0,8.0,2.0,4,7.0,0,0,55-64,0-6,0.09047069710627373,False,Low,1946.0,0.86875,False
8375,PhD,Married,55954.0,0,1,63,447.0,0.0,28.0,0.0,0.0,43.0,3.0,8.0,2.0,6,7.0,0,0,45-54,7-12,0.13674940740296063,False,Low,1764.0,0.7875,False
9500,Graduation,Married,58113.0,0,1,66,221.0,123.0,169.0,102.0,78.0,84.0,3.0,9.0,2.0,8,7.0,0,1,55-64,19-24,0.176069176090375,False,Low,1631.0,0.728125,False
675,Master,Divorced,52034.0,1,1,67,146.0,0.0,93.0,7.0,13.0,73.0,5.0,4.0,2.0,5,7.0,0,0,35-44,19-24,0.3330240765386832,False,Low,1158.0,0.5169642857142858,False
3412,Master,Married,67381.0,0,1,67,815.0,8.0,53.0,11.0,0.0,70.0,4.0,2.0,2.0,9,7.0,0,0,55-64,19-24,0.25226293871973426,False,Low,1396.0,0.6232142857142857,False
9703,PhD,Married,38097.0,1,1,70,77.0,2.0,35.0,0.0,1.0,69.0,4.0,3.0,2.0,2,7.0,1,0,45-54,25-36,0.36908227851520653,False,Low,1049.0,0.46830357142857143,False
8213,Unknown,Married,14515.0,1,0,71,6.0,4.0,9.0,6.0,36.0,35.0,4.0,2.0,2.0,3,7.0,1,0,35-44,25-36,0.19161749696274796,False,Low,1577.0,0.7040178571428571,False
6653,PhD,Married,55158.0,1,1,72,293.0,0.0,87.0,4.0,11.0,23.0,4.0,7.0,2.0,5,7.0,1,0,45-54,25-36,0.4241154993656369,False,Low,897.0,0.4004464285714286,False
7998,Graduation,Married,28087.0,1,1,77,53.0,8.0,17.0,13.0,0.0,21.0,3.0,2.0,2.0,2,7.0,0,0,55-64,25-36,0.1648304030728734,False,Low,1671.0,0.7459821428571428,False
11166,Graduation,Married,49678.0,0,1,81,229.0,5.0,56.0,3.0,2.0,20.0,2.0,6.0,2.0,4,7.0,0,0,45-54,19-24,0.09354775513728326,False,Low,1929.0,0.8611607142857143,False
6257,Master,Single,60482.0,0,1,81,255.0,43.0,134.0,37.0,14.0,24.0,1.0,7.0,2.0,7,7.0,0,0,35-44,19-24,0.33927330156563046,False,Low,1142.0,0.5098214285714285,False
339,PhD,Married,57091.0,0,1,82,462.0,0.0,24.0,6.0,0.0,4.0,2.0,9.0,2.0,5,7.0,1,0,35-44,25-36,0.42744010470570987,False,Low,883.0,0.39419642857142856,True
4832,Graduation,Married,27244.0,1,0,84,6.0,5.0,17.0,3.0,24.0,46.0,2.0,2.0,2.0,2,7.0,0,0,35-44,0-6,0.04019889007307138,False,Low,2158.0,0.9633928571428572,False
5253,Master,Married,54603.0,1,1,85,145.0,13.0,46.0,17.0,2.0,4.0,6.0,4.0,2.0,4,7.0,0,0,55-64,13-18,0.06055396694853985,False,Low,2063.0,0.9209821428571429,False
3083,Graduation,Married,45837.0,1,1,88,215.0,13.0,87.0,17.0,17.0,24.0,5.0,6.0,2.0,5,7.0,0,0,35-44,13-18,0.07392950208487226,False,Low,2011.0,0.8977678571428571,False
8132,PhD,Married,60631.0,1,1,88,565.0,6.0,65.0,0.0,6.0,19.0,5.0,9.0,2.0,8,7.0,0,0,35-44,19-24,0.19009818039956666,False,Low,1584.0,0.7071428571428572,False
5043,Basic,Married,26997.0,0,0,89,7.0,23.0,78.0,168.04999999999973,49.0,165.04999999999973,2.0,4.0,2.0,5,7.0,0,0,55-64,25-36,0.025730237172164782,False,Low,2200.0,0.9821428571428571,False
10678,Graduation,Married,71232.0,0,1,91,653.0,17.0,170.0,34.0,26.0,17.0,2.0,11.0,2.0,10,7.0,0,0,55-64,7-12,0.050108328060194184,False,Low,2107.0,0.940625,False
5389,Graduation,Married,48920.0,0,2,93,238.0,17.0,68.0,8.0,10.0,6.0,3.0,6.0,2.0,5,7.0,0,0,45-54,13-18,0.05597865146869084,False,Low,2082.0,0.9294642857142857,False
5015,Master,Married,34529.0,1,0,94,68.0,6.0,38.0,3.0,6.0,41.0,2.0,2.0,2.0,3,7.0,0,0,35-44,25-36,0.21134776837067942,False,Low,1516.0,0.6767857142857143,False
5589,Graduation,Divorced,51983.0,0,1,95,631.0,0.0,115.0,10.0,7.0,30.0,3.0,9.0,2.0,10,7.0,0,0,45-54,25-36,0.4712080670750472,False,Low,783.0,0.3495535714285714,True
9925,PhD,Married,39665.0,1,0,97,127.0,1.0,56.0,0.0,1.0,31.0,3.0,4.0,2.0,3,7.0,0,0,25-34,19-24,0.15388308372928441,False,Low,1717.0,0.7665178571428571,False
5341,Unknown,Divorced,81975.0,0,1,2,983.0,76.0,184.0,168.04999999999973,126.0,27.0,1.0,6.0,3.0,4,7.0,0,0,45-54,19-24,0.8697814064406163,True,High,125.0,0.05580357142857143,True
2552,PhD,Single,55521.0,1,2,11,416.0,0.0,26.0,0.0,0.0,4.0,6.0,6.0,3.0,6,7.0,1,0,55-64,13-18,0.6875666930468848,True,Medium,388.0,0.1732142857142857,True
6720,Master,Married,43795.0,0,1,11,314.0,11.0,53.0,4.0,3.0,107.0,3.0,7.0,3.0,4,7.0,1,0,45-54,13-18,0.4980723303353616,False,Low,730.0,0.32589285714285715,True
3678,Graduation,Widow,60208.0,1,1,13,488.0,23.0,71.0,15.0,0.0,59.0,6.0,8.0,3.0,7,7.0,1,0,35-44,25-36,0.9020577225730483,True,High,78.0,0.03482142857142857,True
9212,Master,Married,72828.0,0,1,17,1205.0,0.0,235.0,19.0,14.0,165.04999999999973,6.0,6.0,3.0,13,7.0,0,0,45-54,19-24,0.8036485164283423,True,High,211.0,0.09419642857142857,True
1092,Graduation,Married,61014.0,0,1,17,269.0,123.0,495.0,168.04999999999973,43.0,29.0,4.0,9.0,3.0,4,7.0,0,0,35-44,25-36,0.8533951159613069,True,High,145.0,0.06473214285714286,True
9507,Graduation,Married,40794.0,0,1,18,261.0,23.0,73.0,4.0,23.0,50.0,2.0,6.0,3.0,5,7.0,0,0,35-44,13-18,0.39784781321371654,False,Low,968.0,0.43214285714285716,False
1518,Master,Married,62694.0,1,1,29,379.0,6.0,157.0,25.0,126.0,91.0,5.0,9.0,3.0,7,7.0,0,0,45-54,13-18,0.4429209127188961,False,Low,848.0,0.37857142857142856,True
6312,Graduation,Married,65031.0,0,1,29,258.0,123.0,291.0,84.0,37.0,86.0,4.0,10.0,3.0,13,7.0,0,0,55-64,19-24,0.4061984575787667,False,Low,948.0,0.4232142857142857,False
4377,Graduation,Married,52914.0,0,1,32,254.0,10.0,44.0,30.0,10.0,165.04999999999973,2.0,7.0,3.0,3,7.0,0,0,35-44,13-18,0.32944462136451524,False,Low,1168.0,0.5214285714285715,False
9750,PhD,Divorced,64325.0,0,1,41,731.0,60.0,353.0,78.0,12.0,73.0,5.0,10.0,3.0,5,7.0,0,0,45-54,13-18,0.781314316752187,True,High,247.0,0.11026785714285714,True
1406,Graduation,Single,53201.0,1,1,49,280.0,7.0,81.0,20.0,0.0,27.0,6.0,6.0,3.0,5,7.0,0,0,35-44,7-12,0.2521044843195806,False,Low,1397.0,0.6236607142857142,False
10448,Graduation,Single,46998.0,0,1,55,172.0,41.0,86.0,45.0,6.0,27.0,5.0,5.0,3.0,5,7.0,0,0,55-64,25-36,0.5921565102877614,True,Medium,543.0,0.24241071428571428,True
11171,Master,Married,56962.0,2,1,60,292.0,3.0,77.0,10.0,3.0,26.0,6.0,6.0,3.0,5,7.0,0,0,45-54,13-18,0.16386205556547476,False,Low,1677.0,0.7486607142857142,False
1600,Master,Married,56962.0,2,1,60,292.0,3.0,77.0,10.0,3.0,26.0,6.0,6.0,3.0,5,7.0,0,0,45-54,13-18,0.16386205556547476,False,Low,1678.0,0.7491071428571429,False
5841,Graduation,Married,60894.0,0,1,61,606.0,7.0,155.0,10.0,0.0,54.0,5.0,10.0,3.0,8,7.0,0,0,45-54,13-18,0.22104724001582848,False,Low,1485.0,0.6629464285714286,False
2863,Graduation,Single,51381.5,1,2,67,738.0,20.0,172.0,52.0,50.0,20.0,6.0,2.0,3.0,10,7.0,0,0,45-54,13-18,0.41917839971428766,False,Low,915.0,0.40848214285714285,False
5837,Graduation,Married,51479.0,1,1,67,247.0,8.0,160.0,6.0,8.0,65.0,6.0,6.0,3.0,6,7.0,0,0,45-54,19-24,0.15024642874551644,False,Low,1727.0,0.7709821428571428,False
10513,Graduation,Married,63207.0,0,0,68,438.0,123.0,687.0999999999995,91.0,126.0,70.0,1.0,2.0,3.0,6,7.0,0,0,18-24,19-24,0.4467118394917831,False,Low,842.0,0.37589285714285714,True
591,Graduation,Widow,66033.0,0,1,76,293.0,35.0,179.0,46.0,59.0,65.0,2.0,8.0,3.0,7,7.0,0,0,55-64,19-24,0.27897187129553835,False,Low,1327.0,0.5924107142857142,False
3968,Unknown,Divorced,65706.0,0,0,77,918.0,10.0,129.0,13.0,0.0,165.04999999999973,1.0,11.0,3.0,12,7.0,1,0,45-54,13-18,0.3278177610659483,False,Low,1171.0,0.5227678571428571,False
4095,Graduation,Married,37150.0,1,0,80,167.0,37.0,64.0,49.0,34.0,116.0,6.0,4.0,3.0,6,7.0,0,0,35-44,25-36,0.3068452080264461,False,Low,1229.0,0.5486607142857143,False
6059,PhD,Married,64504.0,1,2,81,986.0,36.0,168.0,16.0,0.0,108.0,6.0,11.0,3.0,4,7.0,1,0,55-64,19-24,0.2867595331777165,False,Low,1296.0,0.5785714285714286,False
3916,PhD,Married,49269.0,1,0,92,639.0,8.0,166.0,11.0,8.0,58.0,3.0,7.0,3.0,12,7.0,0,0,35-44,25-36,0.4773163649521913,False,Low,768.0,0.34285714285714286,True
4440,Master,Married,64100.0,0,1,93,509.0,0.0,27.0,0.0,0.0,10.0,1.0,8.0,3.0,6,7.0,0,0,45-54,13-18,0.09590929107521017,False,Low,1915.0,0.8549107142857143,False
9215,PhD,Married,43974.0,1,0,19,378.0,0.0,101.0,0.0,0.0,72.0,5.0,6.0,4.0,6,7.0,0,0,35-44,19-24,0.6050763041428721,True,Medium,520.0,0.23214285714285715,True
2408,Graduation,Married,58597.0,1,1,20,490.0,0.0,184.0,10.0,28.0,21.0,6.0,7.0,4.0,9,7.0,0,0,35-44,25-36,0.7542265562798746,True,High,285.0,0.12723214285714285,True
2379,Graduation,Single,69267.0,0,0,31,778.0,44.0,499.0,95.0,73.0,165.04999999999973,2.0,3.0,4.0,5,7.0,1,0,55-64,25-36,0.9360355515597173,True,High,37.0,0.016517857142857143,True
10473,PhD,Widow,78028.0,0,1,38,158.0,19.0,288.0,25.0,0.0,38.0,1.0,6.0,4.0,9,7.0,1,0,55-64,25-36,0.8313117675816154,True,High,180.0,0.08035714285714286,True
1907,Master,Divorced,63120.0,0,1,53,965.0,69.0,279.0,54.0,41.0,69.0,5.0,8.0,4.0,9,7.0,1,0,65+,25-36,0.9092187640620708,True,High,68.0,0.030357142857142857,True
6605,PhD,Divorced,55614.0,0,0,85,504.0,13.0,131.0,8.0,0.0,26.0,1.0,9.0,4.0,6,7.0,0,0,65+,7-12,0.23147044656189278,False,Low,1461.0,0.6522321428571428,False
9451,Graduation,Married,73538.0,0,1,92,811.0,76.0,428.0,99.0,126.0,107.0,3.0,10.0,4.0,9,7.0,0,0,45-54,25-36,0.5417278162948181,False,Low,632.0,0.28214285714285714,True
3336,PhD,Married,66375.0,0,1,96,712.0,0.0,45.0,0.0,0.0,165.04999999999973,3.0,2.0,4.0,5,7.0,0,0,65+,13-18,0.19003499646420396,False,Low,1586.0,0.7080357142857143,False
11084,Master,Married,65104.0,0,1,4,738.0,0.0,232.0,13.0,20.0,50.0,2.0,3.0,5.0,7,7.0,1,0,35-44,13-18,0.731171367822626,True,Medium,323.0,0.14419642857142856,True
5172,Master,Married,65104.0,0,1,4,738.0,0.0,232.0,13.0,20.0,50.0,2.0,3.0,5.0,7,7.0,0,0,35-44,13-18,0.731171367822626,True,Medium,324.0,0.14464285714285716,True
8755,Master,Married,68657.0,0,0,4,482.0,34.0,471.0,119.0,68.0,22.0,1.0,3.0,5.0,9,7.0,0,0,65+,19-24,0.8093345446392788,True,High,204.0,0.09107142857142857,True
6233,Graduation,Married,65991.0,0,1,21,507.0,19.0,364.0,25.0,47.0,9.0,3.0,9.0,5.0,10,7.0,0,0,35-44,25-36,0.811257169484643,True,High,201.0,0.08973214285714286,True
6439,Graduation,Married,61074.0,0,1,37,789.0,0.0,133.0,0.0,28.0,165.04999999999973,6.0,11.0,5.0,8,7.0,0,0,55-64,25-36,0.6902990843851732,True,Medium,385.0,0.171875,True
1829,PhD,Divorced,54959.0,0,1,55,1148.0,0.0,60.0,0.0,0.0,24.0,3.0,9.0,5.0,4,7.0,1,0,45-54,19-24,0.7253700325379205,True,Medium,331.0,0.14776785714285715,True
5272,Master,Married,53843.0,0,1,64,378.0,0.0,88.0,19.0,4.0,73.0,4.0,8.0,5.0,3,7.0,0,0,45-54,13-18,0.19625699627544757,False,Low,1562.0,0.6973214285714285,False
